GeneName	GeneDescription	DESCRIPTION	HP1	Hos2	MMC	MMN	PH1	Rpd3	cpka	mac1	FG1_H4_H6	FG1_H7_H9	FG1_H10_H12	FG1_H13_H15	FG1_H16_H18	FG2_H4_H6	FG2_H7_H9	FG5_H6_H8	FG5_H11_14	FG5_H16_H18	FG5_H21_H25	FG5_H26_H28	FG6_H1_H3	FG6_H4_H6	FG6_H7_H9	FG7_H4_H6	FG7_H7_H9	FG7_H10_H12	FG10_H1_H3	FG11_H4_H6	FG11_H7_H9	FG12_H1_H4	FG12_H5_H8	FG12_H9_H11	FG13_H4_H6	FG13_H7_H9	FG13_H13_H15	FG13_H16_H18	FG14_H1_H4s	FG15_H4_H6	FG15_H7_H9	FG15_H10_H12	FG15_H13_H15	FG15_H16_H18	FG15_H19_H21	FG16_H4_H6	FG16_H7_H9	FG16_H10_H12	FG18_H4_H6	FG19_H4-6	FG19_H7-9	FG19_H10-12	FG19_H13-14	FG19_H15-17	
FGSG_06564	4.8454056			5.164947509765625	6.006946563720703	0.22530317306518555	-0.34059834480285645	6.773682594299316	5.143348693847656	5.789299964904785	-4.506720066070557	-4.406469821929932	-4.272156715393066	-3.962083339691162	-4.323216438293457	-4.089033126831055	0.027953147888183594	-2.855839729309082	0.564661979675293	-0.35280942916870117	0.08066844940185547	1.3608198165893555	2.312638759613037	-2.6343002319335938	-1.492769718170166	-0.34783267974853516	-3.8699231147766113	-2.169630527496338	1.8260107040405273	0.34458351135253906	0.14357280731201172	0.6211957931518555	0.14187240600585938	0.39403200149536133	0.27187347412109375	-2.8510894775390625	0.23531341552734375	-3.8626794815063477	0.8915328979492188	0.5393524169921875	-2.555576801300049	-1.0149564743041992	-1.9819097518920898	-1.5928564071655273	-3.1440200805664062	-2.8621597290039062	-2.0938968658447266	1.366593837738037	-1.7141432762145996	0.4677700996398926	-2.241657257080078	-3.287353515625	-4.899560451507568	-3.8107051849365234	0.29730987548828125
FGSG_06651	0.8214636			0.26621294021606445	0.22326374053955078	2.327500820159912	1.014266014099121	-1.4580392837524414	-1.05189847946167	-0.9323945045471191	-2.037109851837158	-2.311856508255005	-2.0703234672546387	-2.072976589202881	-2.1860198974609375	-2.036266326904297	-1.3193764686584473	0.7411999702453613	-3.2304301261901855	-4.128577709197998	-4.64595365524292	-4.978522300720215	-4.814413070678711	0.6516704559326172	-2.037416458129883	-2.179016590118408	-0.5488801002502441	0.1761765480041504	0.3509359359741211	0.007103443145751953	-0.05896949768066406	0.023476600646972656	-1.1633481979370117	-1.2137451171875	-1.285717487335205	0.18932676315307617	-1.3216733932495117	-3.095928192138672	-3.3975839614868164	0.38692474365234375	-1.1171131134033203	-1.0614399909973145	-0.8653397560119629	-0.5877070426940918	-1.5810332298278809	-1.4657797813415527	-1.0894403457641602	0.40512657165527344	-0.014650344848632812	-0.7445034980773926	0.5462534427642822	1.336129903793335	1.7305166721343994	0.6113498210906982	0.3823263645172119
FGSG_06701	-0.3518877			-0.5701150894165039	0.24642324447631836	-0.3587331771850586	-0.3762397766113281	-0.5399374961853027	-0.8900914192199707	-1.1828303337097168	-2.723703145980835	-2.7307066917419434	-2.811113119125366	-2.8027331829071045	-2.7692131996154785	-2.5482065677642822	0.13783979415893555	-0.6278133392333984	-2.050685405731201	-1.1648821830749512	-1.2719392776489258	-1.059464454650879	-0.7734155654907227	0.05122947692871094	0.22756338119506836	-1.0389399528503418	1.3035430908203125	0.932952880859375	2.1104965209960938	0.5868864059448242	-0.3073735237121582	0.0684804916381836	-1.6782169342041016	-1.6443548202514648	-1.333364486694336	-1.6410393714904785	-2.0815463066101074	-2.442452907562256	-1.834256649017334	-0.5178298950195312	-1.6811299324035645	-1.6338796615600586	-1.066666603088379	-0.7325935363769531	-1.9391698837280273	-2.0707998275756836	-0.9607772827148438	-0.27127695083618164	0.19864273071289062	-0.2288498878479004	1.7392303943634033	2.0279033184051514	2.004816770553589	0.33889174461364746	2.1704399585723877
FGSG_07052	-0.3242941			-1.0473837852478027	-0.7913885116577148	1.3277544975280762	0.21994256973266602	-0.3811769485473633	-3.122924327850342	-0.6755843162536621	-5.665413856506348	-5.481499671936035	-4.194843292236328	-3.245943546295166	-3.126647472381592	-2.3298568725585938	-1.5789165496826172	1.3068265914916992	-1.0816688537597656	-0.40880870819091797	-0.8818836212158203	-1.6549644470214844	-1.1974964141845703	0.7908792495727539	-1.899670124053955	-2.203073501586914	1.8306498527526855	0.8361830711364746	4.6326799392700195	-0.9268522262573242	0.2545928955078125	0.1755504608154297	-1.982919692993164	-3.7710471153259277	-2.5245652198791504	1.968677043914795	2.899670124053955	-0.5665931701660156	1.3090667724609375	0.2751445770263672	-3.751713752746582	-1.7597708702087402	-1.8968901634216309	-0.9744338989257812	-2.4522438049316406	-3.0226969718933105	-1.9932761192321777	0.8663778305053711	-0.38961315155029297	-2.972853183746338	2.9111416339874268	2.7223355770111084	2.46175217628479	2.808680772781372	0.1453113555908203
FGSG_07067	0.6674371			0.13641977310180664	2.2411398887634277	4.5117669105529785	1.0825505256652832	0.7046046257019043	0.1588764190673828	-0.03795671463012695	-3.2088534832000732	-3.159870147705078	-3.073546886444092	-3.0104799270629883	-2.7087135314941406	-2.411973476409912	2.780306816101074	2.8907833099365234	-0.5644392967224121	-0.1273975372314453	-1.0096831321716309	-1.687037467956543	-2.3139333724975586	-1.8698468208312988	-2.846187114715576	-3.0804333686828613	-0.20442986488342285	1.6977496147155762	1.5602803230285645	-0.8539304733276367	-0.4920663833618164	0.11017036437988281	-0.9626178741455078	-0.841285228729248	-0.7965459823608398	-0.010059356689453125	-1.9443359375	-0.40756988525390625	-3.0599331855773926	-0.4848804473876953	-1.707343578338623	-1.3425068855285645	-1.0223336219787598	-0.4835934638977051	-2.780066967010498	-2.5555601119995117	-2.128753662109375	0.5971565246582031	0.7207298278808594	-0.14906692504882812	0.4232165813446045	0.6166565418243408	1.191643476486206	0.06018686294555664	0.7392399311065674
FGSG_07116	-0.8060827			-1.2635483741760254	-1.123253345489502	0.21527385711669922	-2.0313057899475098	-0.6152615547180176	-1.9079742431640625	-0.973452091217041	-6.137786865234375	-6.241086006164551	-6.375309944152832	-6.671626091003418	-6.641523361206055	-6.641002655029297	-2.6453728675842285	-4.027092933654785	-1.150444507598877	0.2850074768066406	-0.26698780059814453	-0.8217477798461914	-1.2945713996887207	-5.878073215484619	-4.863603115081787	-5.756499767303467	-2.244239330291748	-3.2335362434387207	-4.012853145599365	-0.0663766860961914	-0.0952901840209961	-0.16439342498779297	0.2480449676513672	0.44394493103027344	0.1590280532836914	-3.715193748474121	-3.089573860168457	0.27984619140625	0.5206432342529297	-2.1848702430725098	-5.737523078918457	-5.958096504211426	-5.8188300132751465	-5.908860206604004	-6.046823501586914	-5.856126308441162	0.6306266784667969	0.08123016357421875	-0.5323638916015625	0.2760934829711914	-4.331540107727051	-3.976750373840332	-4.5526533126831055	-3.8381903171539307	-2.610180377960205
FGSG_07152	5.241572			5.00890588760376	3.028555393218994	3.6723523139953613	-1.1643896102905273	-0.543487548828125	3.72816801071167	-0.26923704147338867	-8.751546859741211	-9.138450622558594	-7.697203159332275	-7.3140034675598145	-3.2819442749023438	-0.6045503616333008	-1.6423730850219727	-2.9144668579101562	-0.32321834564208984	-0.5806512832641602	-0.21651840209960938	0.17725658416748047	0.5162525177001953	-0.3301668167114258	-0.3543367385864258	0.5062704086303711	-2.046753406524658	-2.9015235900878906	1.684666633605957	-0.02952861785888672	-0.6708297729492188	-0.3883371353149414	-3.7129878997802734	-5.278287887573242	1.039189338684082	-0.01664447784423828	0.5863494873046875	2.818723201751709	6.853413105010986	-0.7026853561401367	-5.720799922943115	-1.6975603103637695	-2.0171308517456055	-0.9215669631958008	0.5368223190307617	0.5799331665039062	0.02213001251220703	-0.1552143096923828	-0.2678699493408203	-0.49652671813964844	3.3338499069213867	5.784181118011475	3.737881660461426	3.3898348808288574	-0.8571665287017822
FGSG_07411	-4.647637			-5.767095565795898	-2.8958230018615723	-4.483367443084717	-5.768770217895508	-0.7925024032592773	-4.71259069442749	-3.471432685852051	-2.711090087890625	-3.117513418197632	-2.944493532180786	-3.501070022583008	-3.6828701496124268	-3.782376766204834	-0.22057008743286133	-2.1886696815490723	0.18717646598815918	-0.03397011756896973	0.02769303321838379	0.14850759506225586	0.3016064167022705	-2.600210189819336	-2.6078367233276367	-2.5390002727508545	-0.39966678619384766	2.634359836578369	3.1699843406677246	0.0010762220481410623	0.11996006965637207	0.019880294799804688	0.9364848136901855	1.0991125106811523	1.1741933822631836	-7.197907447814941	-0.6512699127197266	-4.130767345428467	0.852386474609375	-2.0632104873657227	-2.5128002166748047	-2.797553300857544	-2.8820436000823975	-2.8721866607666016	-2.9072601795196533	-2.9506266117095947	-2.351393222808838	-2.035439968109131	-1.8417034149169922	-0.22025585174560547	-5.555006980895996	-4.057650566101074	-4.488040924072266	-5.603792190551758	-3.3279471397399902
FGSG_07822	1.1708262			-0.4519212245941162	-0.608360767364502	8.970564842224121	-0.3596322536468506	-0.7527475357055664	-0.7336211204528809	-0.8580210208892822	-6.750279426574707	-6.502306938171387	-5.657939910888672	-3.36958646774292	-3.465649127960205	-0.9610204696655273	4.206516265869141	-2.3946266174316406	-2.190018653869629	-0.28829193115234375	-2.284822463989258	-3.94024658203125	-7.212368965148926	4.371443748474121	-1.1316165924072266	-2.7907166481018066	0.3722867965698242	0.4331967830657959	0.09603357315063477	0.06547999382019043	-0.5276679992675781	-0.10113525390625	1.4751648902893066	1.3402376174926758	1.0190134048461914	-0.8501558303833008	-10.01270580291748	0.9746627807617188	-0.33036041259765625	-0.28885793685913086	-4.845123291015625	0.06518745422363281	1.4016427993774414	3.1066579818725586	2.4723100662231445	2.2308998107910156	-3.7210874557495117	-0.7021732330322266	1.136113166809082	-0.5019705295562744	0.1215667724609375	0.10162663459777832	3.6003000736236572	7.583147048950195	-0.19487333297729492
FGSG_08415	-5.549365			-5.648868560791016	-5.555575370788574	-5.690468788146973	-4.59188175201416	-5.929811477661133	-4.806679725646973	-5.196526527404785	-2.3938333988189697	-2.497953414916992	-2.5927436351776123	-1.7385635375976562	-1.6114635467529297	-1.331446647644043	-0.7386064529418945	-0.6043963432312012	-0.1261000633239746	0.42223310470581055	0.37414026260375977	0.04816436767578125	-0.06662988662719727	1.8765435218811035	0.9708633422851562	2.380856513977051	0.7708497047424316	2.8772730827331543	4.25719690322876	-0.13713312149047852	0.034290313720703125	0.0072498321533203125	-0.5726723670959473	-0.46690988540649414	2.4211044311523438	-1.4152040481567383	1.3255424499511719	-1.3707199096679688	3.81766414642334	-0.8596487045288086	-1.2910900115966797	-0.6873631477355957	-0.7820067405700684	0.22817373275756836	1.176490306854248	0.3416295051574707	-2.2307024002075195	-1.3608789443969727	-1.9390058517456055	-1.5355772972106934	-1.7665133476257324	0.1804828643798828	-1.2578563690185547	-1.6268868446350098	-1.6690988540649414
FGSG_08624	4.992947			4.665149211883545	6.656346797943115	5.939451694488525	2.5483627319335938	4.713389873504639	2.425382614135742	1.9019932746887207	-10.225362777709961	-10.332412719726562	-9.063556671142578	-8.491113662719727	-6.845686435699463	-4.757682800292969	-4.120729446411133	-2.864102363586426	0.48766422271728516	1.3449821472167969	1.5822629928588867	0.9846420288085938	0.16207313537597656	-1.4194402694702148	-1.928166389465332	-2.3989791870117188	0.19225025177001953	0.8316268920898438	4.608743667602539	-0.44759082794189453	-0.5721292495727539	-0.3630228042602539	-1.9022674560546875	-1.6147799491882324	3.193336009979248	0.4279003143310547	2.5147438049316406	1.5900368690490723	3.4347100257873535	1.394697666168213	-8.832893371582031	-4.677395820617676	-4.250326156616211	-2.916386604309082	-2.486273765563965	-2.70751953125	-0.9650325775146484	0.25864601135253906	0.2528266906738281	1.7132186889648438	2.510211229324341	2.5212395191192627	1.8320982456207275	6.040705680847168	0.21181321144104004
FGSG_08697	4.7983055			4.946281433105469	5.9612531661987305	-1.0212304592132568	-0.641756534576416	6.243556022644043	4.184274673461914	6.159499168395996	-1.3610897064208984	-1.4086031913757324	-1.7303600311279297	-2.1748666763305664	-2.338883399963379	-2.686746597290039	-1.6745429039001465	-1.1547260284423828	0.026753902435302734	-0.23529720306396484	-1.6138935089111328	-0.4695000648498535	0.2486133575439453	-1.5815467834472656	-1.0537500381469727	-1.2447099685668945	-3.4189300537109375	-2.7833571434020996	-1.1332035064697266	-0.16552019119262695	0.3672599792480469	0.3770270347595215	2.5444226264953613	2.7386202812194824	3.6047492027282715	-0.38444042205810547	0.7360329627990723	-0.28435611724853516	0.09674072265625	-1.2459068298339844	-0.5865297317504883	-1.9177227020263672	-2.154812812805176	-1.8831329345703125	-2.5355663299560547	-2.652829647064209	1.490419864654541	1.1763830184936523	0.5468964576721191	0.6855738162994385	-2.296365261077881	-2.476719856262207	-2.198592185974121	-2.012685775756836	0.052520751953125
FGSG_09040	-0.16754818			-0.11865711212158203	0.1292893886566162	2.384432077407837	0.8567473888397217	0.49695396423339844	-0.33209729194641113	0.22153186798095703	0.07344722747802734	-0.10318660736083984	1.1257166862487793	1.9923734664916992	1.9564566612243652	2.0123000144958496	5.526974201202393	1.7806901931762695	-0.9401669502258301	0.10044622421264648	-0.31705713272094727	-0.2063274383544922	-1.5332903861999512	1.1082301139831543	0.6185531616210938	0.36916351318359375	0.7745695114135742	0.1663365364074707	-0.12485027313232422	-0.3297567367553711	-0.6418042182922363	-0.5811605453491211	-0.561617374420166	-0.5428977012634277	-0.8368420600891113	3.113980293273926	0.9673256874084473	-5.884689807891846	-4.881996154785156	-1.326157569885254	0.5086603164672852	1.6898798942565918	2.4388036727905273	3.814696788787842	2.589893341064453	1.7863502502441406	-3.181387424468994	-2.526400566101074	-5.342123508453369	-5.276133060455322	-3.783973455429077	-0.8189868927001953	1.2031331062316895	-3.510690212249756	3.773019313812256
FGSG_09061	0.13901901			0.19236183166503906	4.968832969665527	6.748536109924316	-0.04013681411743164	0.5566980838775635	0.05333375930786133	1.5899403095245361	1.1912362575531006	1.184873342514038	2.1809632778167725	3.274249792098999	3.8711931705474854	3.82099986076355	6.434470176696777	7.364912986755371	-0.19312381744384766	0.4688405990600586	-0.46408748626708984	-1.8843603134155273	-2.9916207790374756	1.3921630382537842	0.9369866847991943	1.3798863887786865	-1.4287898540496826	-1.6767630577087402	-1.8868062496185303	-0.9431304931640625	-0.24486255645751953	0.3898639678955078	1.1096549034118652	0.9836869239807129	1.6897926330566406	3.760952949523926	-0.5438230037689209	-5.308090686798096	-7.994229793548584	0.24260473251342773	1.441222906112671	2.25415301322937	2.8167402744293213	4.276553153991699	2.502129316329956	2.731896162033081	-1.4159297943115234	-0.21512985229492188	-0.12907648086547852	-0.46010732650756836	-3.0869452953338623	-2.9607434272766113	0.24968433380126953	-1.836656093597412	-2.5242769718170166
FGSG_09101	-2.3595128			-2.274017810821533	-2.6246442794799805	-5.884980201721191	-4.568552494049072	-1.3230562210083008	-2.7817816734313965	-2.3713040351867676	-4.0862135887146	-3.9922235012054443	-4.054033279418945	-4.377719879150391	-4.488736629486084	-4.815003395080566	2.9525599479675293	0.7593259811401367	6.17203950881958	6.078353404998779	6.303399562835693	5.504732608795166	1.8297767639160156	-2.584596633911133	1.8181633949279785	1.26918363571167	-3.6928024291992188	-1.7718086242675781	-1.3477191925048828	0.4815702438354492	0.27439355850219727	0.24045348167419434	1.5950322151184082	1.4121546745300293	0.8015766143798828	-5.579777240753174	0.7876501083374023	0.4670271873474121	7.215224266052246	0.14917516708374023	-2.8615469932556152	-3.2687766551971436	-3.2380998134613037	-3.613753080368042	-3.4668900966644287	-3.393359899520874	0.9009900093078613	0.36216306686401367	-0.12903666496276855	-2.3125696182250977	-8.63040542602539	-8.538541793823242	-8.308698654174805	-8.052062034606934	-2.2687015533447266
FGSG_09820	-3.326211			-3.4596433639526367	-2.135491371154785	-0.9557952880859375	-1.7104101181030273	-1.367455005645752	-3.6083412170410156	-1.893537998199463	-0.73746657371521	-0.5042200088500977	-0.6617832183837891	0.48859643936157227	-0.37666988372802734	-0.1931169033050537	3.760573387145996	1.0126900672912598	-3.486052989959717	-2.117443561553955	-1.8220033645629883	-1.4031124114990234	-3.1547064781188965	3.228133201599121	0.8689236640930176	0.042546749114990234	-1.2039899826049805	-2.7947797775268555	-3.148693561553955	0.9342269897460938	0.22642946243286133	0.27419328689575195	1.488687515258789	1.5084381103515625	1.296783447265625	-4.286323547363281	-1.4277868270874023	-3.157576084136963	-0.7086887359619141	-5.074755668640137	0.40216970443725586	0.5571131706237793	0.40109968185424805	0.5427465438842773	0.07530641555786133	-0.012246847152709961	-1.8524799346923828	0.27335357666015625	-2.3666062355041504	1.5444369316101074	-2.9597067832946777	-1.8501920700073242	-0.37987852096557617	-3.2657060623168945	1.8905234336853027
FGSG_10442	-0.049878836			-0.0059778690338134766	1.0081086158752441	0.3341546058654785	-0.15068864822387695	4.03085470199585	-0.18754911422729492	4.615550518035889	-2.356083393096924	-2.512756824493408	-2.7318599224090576	-2.8460299968719482	-3.001430034637451	-2.9895598888397217	0.8237099647521973	-1.051253318786621	-0.19834661483764648	-0.08572745323181152	-0.22846698760986328	-0.37494397163391113	-0.43151330947875977	-1.1631765365600586	-1.2868101596832275	-1.3966200351715088	1.976590633392334	-0.4685959815979004	-1.1400127410888672	0.26645326614379883	0.06858658790588379	0.09099650382995605	1.0541152954101562	1.0403847694396973	0.7927026748657227	-3.811039447784424	-1.4805760383605957	-3.2733469009399414	-2.431607246398926	-0.1328725814819336	-1.2348968982696533	-1.372040033340454	-1.6462931632995605	-1.9042165279388428	-1.8704564571380615	-1.8165934085845947	2.1178066730499268	2.8831241130828857	-0.11960983276367188	0.10463619232177734	-5.044055938720703	-4.911516189575195	-4.707272529602051	-5.313932418823242	-1.683485984802246
FGSG_10443	-0.75947404			0.37909555435180664	2.6436076164245605	1.2538676261901855	-0.5047297477722168	4.578636169433594	0.37905073165893555	5.385440826416016	-3.6623101234436035	-3.4527201652526855	-3.8069539070129395	-3.6316871643066406	-4.308933734893799	-4.403787136077881	0.3985633850097656	-2.0010600090026855	0.05410289764404297	0.014420033432543278	0.1125798225402832	-0.14181184768676758	-0.5230436325073242	-3.766366958618164	-3.539193630218506	-4.3901472091674805	1.3444633483886719	-2.150083541870117	-0.8175396919250488	1.1130294799804688	0.2469935417175293	0.7229666709899902	2.3136801719665527	2.4882302284240723	2.1549315452575684	-3.8691911697387695	1.3590822219848633	-3.6753578186035156	-0.40819644927978516	-1.4365601539611816	-3.2128233909606934	-3.667447090148926	-3.78696346282959	-4.088650226593018	-4.109033584594727	-3.3319334983825684	3.9456734657287598	5.206543445587158	-0.8888864517211914	1.3183064460754395	-5.561816215515137	-3.5583367347717285	-2.552032947540283	-6.244452953338623	0.5339641571044922
